06.12.2013;12:30;S245;402195;1;1
06.12.2013;12:30;S245;402228;1;1
06.12.2013;12:30;S245;402481;1;1
06.12.2013;12:30;S245;527602;1;1
06.12.2013;12:30;S245;770189;1;1
06.12.2013;12:30;S245;7003101;1;1
06.12.2013;12:30;S245;7022468;1;0
06.12.2013;12:30;S245;7038733;1;1
06.12.2013;12:30;S245;7038734;1;1
10.12.2013;12:30;S245;402228;1;1
10.12.2013;12:30;S245;402604;1;1
10.12.2013;12:30;S245;524758;1;1
10.12.2013;12:30;S245;728561;1;1
10.12.2013;12:30;S245;7005584;1;1
10.12.2013;12:30;S245;7022468;1;0
13.12.2013;12:30;S245;7022468;1;1
13.12.2013;12:30;S245;7038734;1;1
13.12.2013;12:30;S245;777982;1;1
13.12.2013;12:30;S245;789689;1;1
17.12.2013;12:30;S245;527602;1;1
17.12.2013;12:30;S245;7022466;1;1
17.12.2013;12:30;S245;7027719;1;1
20.12.2013;12:30;S245;696575;1;1
20.12.2013;12:30;S245;789689;1;1
20.12.2013;12:30;S245;7003097;1;1
20.12.2013;12:30;S245;402228;1;1
20.12.2013;12:30;S245;402310;1;1
24.12.2013;12:30;S245;696660;1;1
24.12.2013;12:30;S245;777982;1;1
27.12.2013;12:30;S245;402228;1;1
27.12.2013;12:30;S245;402310;1;1
27.12.2013;12:30;S245;409085;1;1
27.12.2013;12:30;S245;789689;1;1
01.01.2013;17:30;S220;770189;1;1
04.01.2013;16:30;S220;510643;1;1
04.01.2013;16:30;S220;510745;1;1
04.01.2013;16:30;S220;7005584;2;2
04.01.2013;16:30;S220;7016898;1;1
04.01.2013;16:30;S220;7022473;1;1
04.01.2013;16:30;S220;7023008;1;1
08.01.2013;17:30;S220;527602;1;1
08.01.2013;17:30;S220;789689;1;1
11.01.2013;16:30;S220;777982;1;1
15.01.2013;12:30;S220;402363;1;1
22.01.2013;12:30;S220;777982;1;1
25.01.2013;16:30;S220;777982;1;0
25.01.2013;16:30;S220;402310;1;1
29.01.2013;12:30;S220;789689;1;1
01.02.2013;16:30;S220;527602;2;2
01.02.2013;16:30;S220;696660;1;1
01.02.2013;16:30;S220;7030045;2;2
01.02.2013;16:30;S220;7030048;2;2
01.02.2013;16:30;S220;7022473;1;1
05.02.2013;12:30;S220;752271;1;1
05.02.2013;12:30;S220;402310;2;2
05.02.2013;12:30;S220;777982;2;2
08.02.2013;16:30;S220;701560;1;1
08.02.2013;16:30;S220;7023008;1;1
08.02.2013;16:30;S220;456908;1;1
08.02.2013;16:30;S220;456909;1;1
12.02.2013;12:30;S220;402310;1;1
12.02.2013;12:30;S220;402481;1;1
19.02.2013;12:30;S220;696660;1;1
19.02.2013;12:30;S220;770189;1;1
19.02.2013;12:30;S220;777982;1;1
01.03.2013;16:30;S220;654625;3;3
01.03.2013;16:30;S220;7052714;2;2
05.03.2013;12:30;S220;402310;1;1
08.03.2013;16:30;S220;654625;3;3
08.03.2013;16:30;S220;789689;1;1
08.03.2013;16:30;S220;7038735;3;3
08.03.2013;16:30;S220;7042159;4;4
12.03.2013;12:30;S220;402604;1;1
15.03.2013;16:30;S220;770189;1;1
19.03.2013;12:30;S220;696660;1;1
22.03.2013;14:30;S220;409085;1;1
22.03.2013;14:30;S220;777982;1;1
22.03.2013;14:30;S220;770924;1;1
22.03.2013;14:30;S220;770925;1;1
26.03.2013;12:30;S220;402484;1;1
26.03.2013;12:30;S220;527602;2;2
29.03.2013;14:30;S220;7016898;2;2
29.03.2013;14:30;S220;7016899;2;2
29.03.2013;14:30;S220;770924;1;1
02.04.2013;12:30;S220;728561;1;1
05.04.2013;14:30;S220;527602;1;1
05.04.2013;14:30;S220;7011607;2;2
05.04.2013;14:30;S220;7011608;3;3
05.04.2013;14:30;S220;7034072;2;2
09.04.2013;12:30;S220;777982;1;1
16.04.2013;12:30;S220;789689;1;1
16.04.2013;12:30;S220;402310;1;1
19.04.2013;14:30;S220;527602;1;1
19.04.2013;14:30;S220;746279;2;2
19.04.2013;14:30;S220;775540;2;2
23.04.2013;12:30;S220;696573;1;1
26.04.2013;14:30;S220;770189;1;1
26.04.2013;14:30;S220;777982;1;1
30.04.2013;12:30;S220;789689;1;1
03.05.2013;14:30;S220;402500;1;1
03.05.2013;14:30;S220;402604;1;1
03.05.2013;14:30;S220;685346;1;1
03.05.2013;14:30;S220;7052713;1;1
03.05.2013;14:30;S220;7054750;1;1
03.05.2013;14:30;S220;752271;1;1
10.05.2013;14:30;S220;402310;1;1
10.05.2013;14:30;S220;524758;1;0
10.05.2013;14:30;S220;777982;1;1
14.05.2013;12:30;S220;524758;1;0
14.05.2013;12:30;S220;7022468;1;1
17.05.2013;14:30;S220;524758;1;0
17.05.2013;14:30;S220;7038733;1;1
17.05.2013;14:30;S220;7038734;2;0
21.05.2013;12:30;S220;524758;1;0
21.05.2013;12:30;S220;527602;1;1
21.05.2013;12:30;S220;789689;1;1
21.05.2013;12:30;S220;7042505;1;1
21.05.2013;12:30;S220;7038734;2;0
24.05.2013;14:30;S220;7042505;5;0
24.05.2013;14:30;S220;524758;1;0
24.05.2013;14:30;S220;7038733;2;2
28.05.2013;12:30;S220;402310;1;1
28.05.2013;12:30;S220;524758;1;1
28.05.2013;12:30;S220;7042505;5;0
31.05.2013;14:30;S220;7052712;1;1
31.05.2013;14:30;S220;7057383;1;1
31.05.2013;14:30;S220;7042505;1;1
04.06.2013;12:30;S220;527602;1;1
04.06.2013;12:30;S220;527604;1;1
04.06.2013;12:30;S220;7038734;1;1
07.06.2013;14:30;S220;7052712;1;1
07.06.2013;14:30;S220;770189;1;1
07.06.2013;14:30;S220;7044481;1;1
07.06.2013;14:30;S220;7044482;1;1
